"step","time","part","epoch","loss","lr","dx_f_measure"
1340,"2024-08-09 00:12:10.366140","train",2,1.6987181901931763,2.2762644903427667e-05,""
1350,"2024-08-09 00:12:27.068579","train",2,1.569862961769104,2.302351141568755e-05,""
1360,"2024-08-09 00:12:44.018944","train",2,1.8694413900375366,2.3285731524631185e-05,""
1370,"2024-08-09 00:13:00.642194","train",2,1.2154459953308105,2.3549292981008013e-05,""
1380,"2024-08-09 00:13:17.234997","train",2,1.5465048551559448,2.3814183472908225e-05,""
1390,"2024-08-09 00:13:33.889388","train",2,2.2055344581604004,2.4080390626337984e-05,""
1400,"2024-08-09 00:13:50.073741","train",2,1.5134978294372559,2.4347902005797422e-05,""
1410,"2024-08-09 00:14:06.483119","train",2,2.175035238265991,2.461670511486154e-05,""
1420,"2024-08-09 00:14:22.910694","train",2,1.4947736263275146,2.488678739676398e-05,""
1430,"2024-08-09 00:14:39.365388","train",2,1.4622328281402588,2.5158136234983613e-05,""
1440,"2024-08-09 00:14:55.944162","train",2,1.876318097114563,2.5430738953833825e-05,""
1450,"2024-08-09 00:15:12.265298","train",2,1.4466196298599243,2.5704582819054746e-05,""
1460,"2024-08-09 00:15:28.794536","train",2,1.9211628437042236,2.597965503840804e-05,""
1470,"2024-08-09 00:15:45.122179","train",2,1.178638219833374,2.6255942762274536e-05,""
1480,"2024-08-09 00:16:01.653592","train",2,2.050509452819824,2.6533433084254397e-05,""
1490,"2024-08-09 00:16:18.867616","train",2,1.1707454919815063,2.6812113041770104e-05,""
1500,"2024-08-09 00:16:35.311774","train",2,1.4626665115356445,2.7091969616671976e-05,""
1510,"2024-08-09 00:16:51.177102","train",2,1.6103893518447876,2.7372989735846212e-05,""
1520,"2024-08-09 00:17:07.605712","train",2,1.434044361114502,2.7655160271825724e-05,""
1530,"2024-08-09 00:17:23.519290","train",2,1.565446376800537,2.7938468043403204e-05,""
1540,"2024-08-09 00:17:39.164230","train",2,1.9160985946655273,2.822289981624704e-05,""
1550,"2024-08-09 00:17:55.476113","train",2,1.8449352979660034,2.8508442303519377e-05,""
1560,"2024-08-09 00:18:11.981999","train",2,1.9179463386535645,2.879508216649691e-05,""
1570,"2024-08-09 00:18:28.444599","train",2,2.5258731842041016,2.9082806015193964e-05,""
