"step","time","part","epoch","loss","lr","detection_map","detection_map_50","detection_map_75","detection_map_small","detection_map_medium","detection_map_large","detection_mar_1","detection_mar_10","detection_mar_100","detection_mar_small","detection_mar_medium","detection_mar_large","detection_map_I","detection_mar_100_I","detection_map_II","detection_mar_100_II","detection_map_III","detection_mar_100_III","detection_map_aVR","detection_mar_100_aVR","detection_map_aVL","detection_mar_100_aVL","detection_map_aVF","detection_mar_100_aVF","detection_map_V1","detection_mar_100_V1","detection_map_V2","detection_mar_100_V2","detection_map_V3","detection_mar_100_V3","detection_map_V4","detection_mar_100_V4","detection_map_V5","detection_mar_100_V5","detection_map_V6","detection_mar_100_V6","detection_map_waveform","detection_mar_100_waveform"
790,"2024-08-09 00:10:03.704461","train",0,1.4353597164154053,3.131006943189385e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
800,"2024-08-09 00:10:21.035964","train",0,1.3986601829528809,3.1929014185173366e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
810,"2024-08-09 00:10:37.555008","train",0,1.3701316118240356,3.255203019850008e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
820,"2024-08-09 00:10:52.825959","train",0,1.4401085376739502,3.317899109740357e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
830,"2024-08-09 00:11:09.152682","train",0,1.3825082778930664,3.380976970722073e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
840,"2024-08-09 00:11:26.244181","train",0,1.3849667310714722,3.444423807889232e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
850,"2024-08-09 00:11:43.049060","train",0,1.3159255981445312,3.5082267514916564e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
860,"2024-08-09 00:11:58.981621","train",0,1.2760199308395386,3.572372859545453e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
870,"2024-08-09 00:12:15.602691","train",0,1.234472632408142,3.636849120458196e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
880,"2024-08-09 00:12:31.917920","train",0,1.1781518459320068,3.701642455668255e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
890,"2024-08-09 00:12:49.325559","train",0,1.165436863899231,3.766739722297675e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
900,"2024-08-09 00:13:06.747336","train",0,1.130873441696167,3.8321277158181254e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
910,"2024-08-09 00:13:24.608817","train",0,1.094076156616211,3.897793172729346e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
920,"2024-08-09 00:13:42.295303","train",0,1.092704176902771,3.9637227732495554e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
930,"2024-08-09 00:13:58.073332","train",0,1.0971137285232544,4.0299031440172746e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
940,"2024-08-09 00:14:14.730394","train",0,1.0129809379577637,4.096320860804021e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
950,"2024-08-09 00:14:31.685249","train",0,0.9961584806442261,4.162962451237325e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
960,"2024-08-09 00:14:50.269566","train",0,0.9849123954772949,4.2298143975335005e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
970,"2024-08-09 00:15:07.158769","train",0,1.0156149864196777,4.2968631392396346e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
980,"2024-08-09 00:15:24.021090","train",0,1.0150928497314453,4.364095075984232e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
990,"2024-08-09 00:15:40.593181","train",0,1.0175648927688599,4.431496570235961e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1000,"2024-08-09 00:15:57.597053","train",0,0.9737739562988281,4.4990539500699236e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1010,"2024-08-09 00:16:16.445813","train",0,0.9681758880615234,4.566753511940916e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1020,"2024-08-09 00:16:33.508436","train",0,0.967544674873352,4.6345815234630925e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1030,"2024-08-09 00:16:51.068221","train",0,0.9206974506378174,4.7025242261954934e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1040,"2024-08-09 00:17:08.417787","train",0,0.9881450533866882,4.77056783843284e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1050,"2024-08-09 00:17:26.539325","train",0,0.9073964357376099,4.838698558001064e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1060,"2024-08-09 00:17:42.729201","train",0,0.9483858346939087,4.906902565056974e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1070,"2024-08-09 00:18:00.795408","train",0,0.854562520980835,4.975166024891531e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1080,"2024-08-09 00:18:17.781650","train",0,0.8733197450637817,5.0434750907361036e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1090,"2024-08-09 00:18:35.506855","train",0,0.8255078196525574,5.111815906571204e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1100,"2024-08-09 00:18:52.519118","train",0,0.8117307424545288,5.1801746099370736e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1110,"2024-08-09 00:19:09.020743","train",0,0.7781716585159302,5.2485373347456e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1120,"2024-08-09 00:19:29.189399","train",0,0.7563194036483765,5.316890214092943e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1130,"2024-08-09 00:19:47.452676","train",0,0.7379357218742371,5.3852193830723463e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1140,"2024-08-09 00:20:05.549644","train",0,0.8161827325820923,5.4535109815865425e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1150,"2024-08-09 00:20:23.093831","train",0,0.7855446338653564,5.5217511571591664e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1160,"2024-08-09 00:20:40.385167","train",0,0.772214412689209,5.589926067744639e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1170,"2024-08-09 00:20:58.199715","train",0,0.7578056454658508,5.658021884535934e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1180,"2024-08-09 00:21:14.652211","train",0,0.7182216644287109,5.726024794769651e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1190,"2024-08-09 00:21:30.981775","train",0,0.6664572358131409,5.793921004527839e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1200,"2024-08-09 00:21:48.124738","train",0,0.6503479480743408,5.861696741535995e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1210,"2024-08-09 00:22:05.487899","train",0,0.7323358058929443,5.929338257956682e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
